id,course_student_id,quiz,response,user_id,created_at,updated_at,sort,name,student_id,moodle_url,course_id,min,max,scaled,course_name,date_at,consumer_key
5398,1347,71,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1347,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.71,2020年度数学[中1]C組,,
5399,1348,93,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1348,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.93,2020年度数学[中1]C組,,
5400,1349,84,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1349,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.84,2020年度数学[中1]C組,,
5401,1350,60,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1350,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.6,2020年度数学[中1]C組,,
5402,1351,85,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1351,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.85,2020年度数学[中1]C組,,
5403,1352,70,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1352,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.7,2020年度数学[中1]C組,,
5404,1354,89,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1354,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.89,2020年度数学[中1]C組,,
5405,1355,63,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1355,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.63,2020年度数学[中1]C組,,
5406,1356,64,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1356,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.64,2020年度数学[中1]C組,,
5407,1357,81,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1357,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.81,2020年度数学[中1]C組,,
5408,1358,78,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1358,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.78,2020年度数学[中1]C組,,
5409,1359,60,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1359,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.6,2020年度数学[中1]C組,,
5410,1360,66,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1360,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.66,2020年度数学[中1]C組,,
5411,1361,63,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1361,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.63,2020年度数学[中1]C組,,
5412,1362,73,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1362,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.73,2020年度数学[中1]C組,,
5413,1364,100,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1364,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,1,2020年度数学[中1]C組,,
5414,1365,74,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1365,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.74,2020年度数学[中1]C組,,
5415,1366,85,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1366,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.85,2020年度数学[中1]C組,,
5416,1367,83,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1367,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.83,2020年度数学[中1]C組,,
5417,1368,85,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1368,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.85,2020年度数学[中1]C組,,
5418,1369,80,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1369,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.8,2020年度数学[中1]C組,,
5419,1370,55,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1370,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.55,2020年度数学[中1]C組,,
5420,1371,77,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1371,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.77,2020年度数学[中1]C組,,
5421,1372,73,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1372,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.73,2020年度数学[中1]C組,,
5422,1373,78,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1373,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.78,2020年度数学[中1]C組,,
5423,1374,84,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1374,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.84,2020年度数学[中1]C組,,
5424,1375,78,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1375,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.78,2020年度数学[中1]C組,,
5425,1376,76,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1376,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.76,2020年度数学[中1]C組,,
5426,1377,84,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1377,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.84,2020年度数学[中1]C組,,
5427,1378,74,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1378,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.74,2020年度数学[中1]C組,,
5428,1379,66,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1379,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.66,2020年度数学[中1]C組,,
5429,1380,85,,283,2020-12-01 12:05:00,2020-12-01 12:05:00,1,2020_中学_1年_数学_Benesse模試2回,1380,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,256,0,100,0.85,2020年度数学[中1]C組,,
5430,326,51,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,326,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.51,2020年度英語[中2]A組,,
5431,286,71,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,286,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.71,2020年度英語[中2]A組,,
5432,369,50,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,369,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.5,2020年度英語[中2]A組,,
5433,330,80,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,330,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.8,2020年度英語[中2]A組,,
5434,333,31,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,333,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.31,2020年度英語[中2]A組,,
5435,336,82,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,336,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.82,2020年度英語[中2]A組,,
5436,372,89,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,372,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.89,2020年度英語[中2]A組,,
5437,337,80,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,337,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.8,2020年度英語[中2]A組,,
5438,289,55,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,289,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.55,2020年度英語[中2]A組,,
5439,373,73,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,373,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.73,2020年度英語[中2]A組,,
5440,291,33,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,291,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.33,2020年度英語[中2]A組,,
5441,293,62,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,293,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.62,2020年度英語[中2]A組,,
5442,295,80,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,295,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.8,2020年度英語[中2]A組,,
5443,298,81,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,298,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.81,2020年度英語[中2]A組,,
5444,377,80,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,377,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.8,2020年度英語[中2]A組,,
5445,342,80,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,342,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.8,2020年度英語[中2]A組,,
5446,345,64,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,345,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.64,2020年度英語[中2]A組,,
5447,347,71,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,347,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.71,2020年度英語[中2]A組,,
5448,379,16,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,379,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.16,2020年度英語[中2]A組,,
5449,304,91,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,304,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.91,2020年度英語[中2]A組,,
5450,348,73,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,348,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.73,2020年度英語[中2]A組,,
5451,350,61,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,350,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.61,2020年度英語[中2]A組,,
5452,351,68,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,351,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.68,2020年度英語[中2]A組,,
5453,354,72,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,354,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.72,2020年度英語[中2]A組,,
5454,387,87,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,387,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.87,2020年度英語[中2]A組,,
5455,312,66,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,312,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.66,2020年度英語[中2]A組,,
5456,357,85,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,357,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.85,2020年度英語[中2]A組,,
5457,314,87,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,314,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.87,2020年度英語[中2]A組,,
5458,392,71,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,392,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.71,2020年度英語[中2]A組,,
5459,316,68,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,316,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.68,2020年度英語[中2]A組,,
5460,318,73,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,318,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.73,2020年度英語[中2]A組,,
5461,397,66,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,397,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.66,2020年度英語[中2]A組,,
5462,399,68,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,399,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.68,2020年度英語[中2]A組,,
5463,319,83,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,319,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.83,2020年度英語[中2]A組,,
5464,320,56,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,320,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.56,2020年度英語[中2]A組,,
5465,363,41,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,363,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.41,2020年度英語[中2]A組,,
5466,400,68,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,400,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.68,2020年度英語[中2]A組,,
5467,322,75,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,322,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.75,2020年度英語[中2]A組,,
5468,403,48,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,403,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,240,0,100,0.48,2020年度英語[中2]A組,,
5469,325,85,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,325,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.85,2020年度英語[中2]B組,,
5470,365,63,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,365,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.63,2020年度英語[中2]B組,,
5471,366,59,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,366,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.59,2020年度英語[中2]B組,,
5472,368,63,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,368,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.63,2020年度英語[中2]B組,,
5473,332,69,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,332,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.69,2020年度英語[中2]B組,,
5474,371,86,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,371,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.86,2020年度英語[中2]B組,,
5475,338,78,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,338,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.78,2020年度英語[中2]B組,,
5476,292,56,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,292,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.56,2020年度英語[中2]B組,,
5477,339,64,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,339,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.64,2020年度英語[中2]B組,,
5478,340,69,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,340,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.69,2020年度英語[中2]B組,,
5479,296,83,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,296,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.83,2020年度英語[中2]B組,,
5480,300,75,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,300,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.75,2020年度英語[中2]B組,,
5481,301,88,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,301,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.88,2020年度英語[中2]B組,,
5482,344,81,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,344,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.81,2020年度英語[中2]B組,,
5483,303,79,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,303,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.79,2020年度英語[中2]B組,,
5484,349,59,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,349,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.59,2020年度英語[中2]B組,,
5485,385,88,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,385,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.88,2020年度英語[中2]B組,,
5486,305,64,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,305,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.64,2020年度英語[中2]B組,,
5487,352,70,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,352,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.7,2020年度英語[中2]B組,,
5488,306,79,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,306,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.79,2020年度英語[中2]B組,,
5489,355,75,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,355,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.75,2020年度英語[中2]B組,,
5490,309,69,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,309,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.69,2020年度英語[中2]B組,,
5491,310,97,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,310,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.97,2020年度英語[中2]B組,,
5492,389,65,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,389,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.65,2020年度英語[中2]B組,,
5493,390,87,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,390,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.87,2020年度英語[中2]B組,,
5494,315,70,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,315,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.7,2020年度英語[中2]B組,,
5495,393,95,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,393,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.95,2020年度英語[中2]B組,,
5496,317,81,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,317,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.81,2020年度英語[中2]B組,,
5497,358,70,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,358,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.7,2020年度英語[中2]B組,,
5498,359,56,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,359,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.56,2020年度英語[中2]B組,,
5499,395,93,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,395,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.93,2020年度英語[中2]B組,,
5500,360,100,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,360,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,1,2020年度英語[中2]B組,,
5501,361,66,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,361,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.66,2020年度英語[中2]B組,,
5502,396,56,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,396,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.56,2020年度英語[中2]B組,,
5503,398,65,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,398,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.65,2020年度英語[中2]B組,,
5504,321,75,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,321,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.75,2020年度英語[中2]B組,,
5505,324,17,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,324,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,241,0,100,0.17,2020年度英語[中2]B組,,
5506,285,50,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,285,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,242,0,100,0.5,2020年度英語[中2]C組,,
5507,367,62,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,367,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,242,0,100,0.62,2020年度英語[中2]C組,,
5508,328,57,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,328,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,242,0,100,0.57,2020年度英語[中2]C組,,
5509,329,44,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,329,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,242,0,100,0.44,2020年度英語[中2]C組,,
5510,331,69,,283,2020-12-01 12:06:00,2020-12-01 12:06:00,1,2020_中学_2年_英語_Benesse模試2回,331,https://sk.let.media.kyoto-u.ac.jp/moodle/mod/lti/service.php,242,0,100,0.69,2020年度英語[中2]C組,,
