student_id,course_name,name,scaled
2258,2022年度1年C組数学[中学],Benesse模試2回,0.78
2259,2022年度1年C組数学[中学],Benesse模試2回,0.7
2260,2022年度1年C組数学[中学],Benesse模試2回,0.81
2261,2022年度1年C組数学[中学],Benesse模試2回,0.69
2262,2022年度1年C組数学[中学],Benesse模試2回,0.84
1706,2022年度2年A組数学[中学],Benesse模試2回,0.74
1708,2022年度2年A組数学[中学],Benesse模試2回,0.83
1710,2022年度2年A組数学[中学],Benesse模試2回,0.56
1715,2022年度2年A組数学[中学],Benesse模試2回,0.86
1718,2022年度2年A組数学[中学],Benesse模試2回,0.68
1722,2022年度2年A組数学[中学],Benesse模試2回,0.86
1730,2022年度2年A組数学[中学],Benesse模試2回,0.75
1731,2022年度2年A組数学[中学],Benesse模試2回,0.77
1734,2022年度2年A組数学[中学],Benesse模試2回,0.6
1735,2022年度2年A組数学[中学],Benesse模試2回,0.83
1736,2022年度2年A組数学[中学],Benesse模試2回,0.77
1740,2022年度2年A組数学[中学],Benesse模試2回,0.61
1745,2022年度2年A組数学[中学],Benesse模試2回,0.72
1750,2022年度2年A組数学[中学],Benesse模試2回,0.63
1753,2022年度2年A組数学[中学],Benesse模試2回,0.56
1759,2022年度2年A組数学[中学],Benesse模試2回,0.65
1763,2022年度2年A組数学[中学],Benesse模試2回,0.65
1767,2022年度2年A組数学[中学],Benesse模試2回,0.6
1768,2022年度2年A組数学[中学],Benesse模試2回,0.73
1771,2022年度2年A組数学[中学],Benesse模試2回,0.81
1773,2022年度2年A組数学[中学],Benesse模試2回,0.85
1784,2022年度2年A組数学[中学],Benesse模試2回,0.81
1789,2022年度2年A組数学[中学],Benesse模試2回,0.7
1791,2022年度2年A組数学[中学],Benesse模試2回,0.76
1792,2022年度2年A組数学[中学],Benesse模試2回,0.79
1796,2022年度2年A組数学[中学],Benesse模試2回,0.71
1797,2022年度2年A組数学[中学],Benesse模試2回,0.67
1798,2022年度2年A組数学[中学],Benesse模試2回,0.85
1800,2022年度2年A組数学[中学],Benesse模試2回,0.66
1802,2022年度2年A組数学[中学],Benesse模試2回,0.67
1805,2022年度2年A組数学[中学],Benesse模試2回,0.64
1806,2022年度2年A組数学[中学],Benesse模試2回,0.99
1807,2022年度2年A組数学[中学],Benesse模試2回,0.59
1813,2022年度2年A組数学[中学],Benesse模試2回,0.91
1816,2022年度2年A組数学[中学],Benesse模試2回,0.79
1819,2022年度2年A組数学[中学],Benesse模試2回,0.76
1821,2022年度2年A組数学[中学],Benesse模試2回,0.77
1823,2022年度2年A組数学[中学],Benesse模試2回,0.71
1711,2022年度2年B組数学[中学],Benesse模試2回,0.83
1716,2022年度2年B組数学[中学],Benesse模試2回,0.65
1717,2022年度2年B組数学[中学],Benesse模試2回,0.7
1723,2022年度2年B組数学[中学],Benesse模試2回,0.76
1729,2022年度2年B組数学[中学],Benesse模試2回,0.82
1732,2022年度2年B組数学[中学],Benesse模試2回,0.84
1737,2022年度2年B組数学[中学],Benesse模試2回,0.87
1739,2022年度2年B組数学[中学],Benesse模試2回,0.79
1742,2022年度2年B組数学[中学],Benesse模試2回,0.69
1748,2022年度2年B組数学[中学],Benesse模試2回,0.93
1752,2022年度2年B組数学[中学],Benesse模試2回,0.8
1755,2022年度2年B組数学[中学],Benesse模試2回,1
1757,2022年度2年B組数学[中学],Benesse模試2回,0.85
1758,2022年度2年B組数学[中学],Benesse模試2回,0.88
1760,2022年度2年B組数学[中学],Benesse模試2回,0.69
1764,2022年度2年B組数学[中学],Benesse模試2回,0.6
1765,2022年度2年B組数学[中学],Benesse模試2回,0.75
1769,2022年度2年B組数学[中学],Benesse模試2回,0.95
1770,2022年度2年B組数学[中学],Benesse模試2回,0.82
1772,2022年度2年B組数学[中学],Benesse模試2回,0.56
1774,2022年度2年B組数学[中学],Benesse模試2回,0.46
1777,2022年度2年B組数学[中学],Benesse模試2回,0.49
1781,2022年度2年B組数学[中学],Benesse模試2回,0.89
1785,2022年度2年B組数学[中学],Benesse模試2回,0.68
1787,2022年度2年B組数学[中学],Benesse模試2回,0.63
1788,2022年度2年B組数学[中学],Benesse模試2回,0.96
1793,2022年度2年B組数学[中学],Benesse模試2回,0.69
1804,2022年度2年B組数学[中学],Benesse模試2回,0.81
1809,2022年度2年B組数学[中学],Benesse模試2回,1
1812,2022年度2年B組数学[中学],Benesse模試2回,0.78
1814,2022年度2年B組数学[中学],Benesse模試2回,0.79
1815,2022年度2年B組数学[中学],Benesse模試2回,0.83
1817,2022年度2年B組数学[中学],Benesse模試2回,0.89
1818,2022年度2年B組数学[中学],Benesse模試2回,0.69
1820,2022年度2年B組数学[中学],Benesse模試2回,0.59
1822,2022年度2年B組数学[中学],Benesse模試2回,0.67
1824,2022年度2年B組数学[中学],Benesse模試2回,0.64
1825,2022年度2年B組数学[中学],Benesse模試2回,0.61
1707,2022年度2年C組数学[中学],Benesse模試2回,0.74
1709,2022年度2年C組数学[中学],Benesse模試2回,0.81
1712,2022年度2年C組数学[中学],Benesse模試2回,0.74
1713,2022年度2年C組数学[中学],Benesse模試2回,0.8
1714,2022年度2年C組数学[中学],Benesse模試2回,0.74
1719,2022年度2年C組数学[中学],Benesse模試2回,0.79
1720,2022年度2年C組数学[中学],Benesse模試2回,0.58
1721,2022年度2年C組数学[中学],Benesse模試2回,0.85
1724,2022年度2年C組数学[中学],Benesse模試2回,0.9
1725,2022年度2年C組数学[中学],Benesse模試2回,0.93
1727,2022年度2年C組数学[中学],Benesse模試2回,0.72
1733,2022年度2年C組数学[中学],Benesse模試2回,0.73
1738,2022年度2年C組数学[中学],Benesse模試2回,0.84
1743,2022年度2年C組数学[中学],Benesse模試2回,0.84
1744,2022年度2年C組数学[中学],Benesse模試2回,0.59
1746,2022年度2年C組数学[中学],Benesse模試2回,0.72
1747,2022年度2年C組数学[中学],Benesse模試2回,0.77
1749,2022年度2年C組数学[中学],Benesse模試2回,0.76
1751,2022年度2年C組数学[中学],Benesse模試2回,0.72
1754,2022年度2年C組数学[中学],Benesse模試2回,0.83
1756,2022年度2年C組数学[中学],Benesse模試2回,0.69
1761,2022年度2年C組数学[中学],Benesse模試2回,0.6
1762,2022年度2年C組数学[中学],Benesse模試2回,0.77
1775,2022年度2年C組数学[中学],Benesse模試2回,0.67
1778,2022年度2年C組数学[中学],Benesse模試2回,0.8
1779,2022年度2年C組数学[中学],Benesse模試2回,0.85
1782,2022年度2年C組数学[中学],Benesse模試2回,0.8
1783,2022年度2年C組数学[中学],Benesse模試2回,0.78
1786,2022年度2年C組数学[中学],Benesse模試2回,0.75
1790,2022年度2年C組数学[中学],Benesse模試2回,0.68
1794,2022年度2年C組数学[中学],Benesse模試2回,0.62
1795,2022年度2年C組数学[中学],Benesse模試2回,0.78
1799,2022年度2年C組数学[中学],Benesse模試2回,0.13
1801,2022年度2年C組数学[中学],Benesse模試2回,0.6
1803,2022年度2年C組数学[中学],Benesse模試2回,0.79
1808,2022年度2年C組数学[中学],Benesse模試2回,0.87
1810,2022年度2年C組数学[中学],Benesse模試2回,0.51
1811,2022年度2年C組数学[中学],Benesse模試2回,0.72
1266,2022年度3年A組数学[中学],Benesse模試2回,0.61
1272,2022年度3年A組数学[中学],Benesse模試2回,0.67
1274,2022年度3年A組数学[中学],Benesse模試2回,0.74
1275,2022年度3年A組数学[中学],Benesse模試2回,0.59
1276,2022年度3年A組数学[中学],Benesse模試2回,0.63
1282,2022年度3年A組数学[中学],Benesse模試2回,0.85
1292,2022年度3年A組数学[中学],Benesse模試2回,0.77
1294,2022年度3年A組数学[中学],Benesse模試2回,0.71
1297,2022年度3年A組数学[中学],Benesse模試2回,0.71
1303,2022年度3年A組数学[中学],Benesse模試2回,0.6
1309,2022年度3年A組数学[中学],Benesse模試2回,0.97
1310,2022年度3年A組数学[中学],Benesse模試2回,0.75
1311,2022年度3年A組数学[中学],Benesse模試2回,0.68
1316,2022年度3年A組数学[中学],Benesse模試2回,0.77
1319,2022年度3年A組数学[中学],Benesse模試2回,0.65
1326,2022年度3年A組数学[中学],Benesse模試2回,0.68
1327,2022年度3年A組数学[中学],Benesse模試2回,0.7
1328,2022年度3年A組数学[中学],Benesse模試2回,0.78
1336,2022年度3年A組数学[中学],Benesse模試2回,0.51
1340,2022年度3年A組数学[中学],Benesse模試2回,0.68
1341,2022年度3年A組数学[中学],Benesse模試2回,0.69
1342,2022年度3年A組数学[中学],Benesse模試2回,0.52
1343,2022年度3年A組数学[中学],Benesse模試2回,0.79
1344,2022年度3年A組数学[中学],Benesse模試2回,0.64
1345,2022年度3年A組数学[中学],Benesse模試2回,0.62
1351,2022年度3年A組数学[中学],Benesse模試2回,0.72
1354,2022年度3年A組数学[中学],Benesse模試2回,0.86
1356,2022年度3年A組数学[中学],Benesse模試2回,0.51
1361,2022年度3年A組数学[中学],Benesse模試2回,0.72
1362,2022年度3年A組数学[中学],Benesse模試2回,0.79
1366,2022年度3年A組数学[中学],Benesse模試2回,0.64
1368,2022年度3年A組数学[中学],Benesse模試2回,0.87
1369,2022年度3年A組数学[中学],Benesse模試2回,0.74
1370,2022年度3年A組数学[中学],Benesse模試2回,0.77
1371,2022年度3年A組数学[中学],Benesse模試2回,0.61
1372,2022年度3年A組数学[中学],Benesse模試2回,0.79
1375,2022年度3年A組数学[中学],Benesse模試2回,0.62
1376,2022年度3年A組数学[中学],Benesse模試2回,0.73
1377,2022年度3年A組数学[中学],Benesse模試2回,0.81
1261,2022年度3年B組数学[中学],Benesse模試2回,0.55
1262,2022年度3年B組数学[中学],Benesse模試2回,0.87
1263,2022年度3年B組数学[中学],Benesse模試2回,0.49
1267,2022年度3年B組数学[中学],Benesse模試2回,0.67
1270,2022年度3年B組数学[中学],Benesse模試2回,0.42
1271,2022年度3年B組数学[中学],Benesse模試2回,0.7
1284,2022年度3年B組数学[中学],Benesse模試2回,0.7
1286,2022年度3年B組数学[中学],Benesse模試2回,0.67
1288,2022年度3年B組数学[中学],Benesse模試2回,0.58
1293,2022年度3年B組数学[中学],Benesse模試2回,0.66
1295,2022年度3年B組数学[中学],Benesse模試2回,0.74
1296,2022年度3年B組数学[中学],Benesse模試2回,0.92
1302,2022年度3年B組数学[中学],Benesse模試2回,0.62
1305,2022年度3年B組数学[中学],Benesse模試2回,0.74
1307,2022年度3年B組数学[中学],Benesse模試2回,0.82
1308,2022年度3年B組数学[中学],Benesse模試2回,0.82
1314,2022年度3年B組数学[中学],Benesse模試2回,0.88
1317,2022年度3年B組数学[中学],Benesse模試2回,0.56
1320,2022年度3年B組数学[中学],Benesse模試2回,0.63
1322,2022年度3年B組数学[中学],Benesse模試2回,0.46
1323,2022年度3年B組数学[中学],Benesse模試2回,0.54
1324,2022年度3年B組数学[中学],Benesse模試2回,0.71
1329,2022年度3年B組数学[中学],Benesse模試2回,0.78
1330,2022年度3年B組数学[中学],Benesse模試2回,0.81
1337,2022年度3年B組数学[中学],Benesse模試2回,0.68
1338,2022年度3年B組数学[中学],Benesse模試2回,0.81
1349,2022年度3年B組数学[中学],Benesse模試2回,0.66
1352,2022年度3年B組数学[中学],Benesse模試2回,0.8
1353,2022年度3年B組数学[中学],Benesse模試2回,0.78
1355,2022年度3年B組数学[中学],Benesse模試2回,0.78
1358,2022年度3年B組数学[中学],Benesse模試2回,0.81
1359,2022年度3年B組数学[中学],Benesse模試2回,0.71
1363,2022年度3年B組数学[中学],Benesse模試2回,0.78
1364,2022年度3年B組数学[中学],Benesse模試2回,0.79
1365,2022年度3年B組数学[中学],Benesse模試2回,0.82
1374,2022年度3年B組数学[中学],Benesse模試2回,0.77
1378,2022年度3年B組数学[中学],Benesse模試2回,0.78
1265,2022年度3年C組数学[中学],Benesse模試2回,0.7
1269,2022年度3年C組数学[中学],Benesse模試2回,0.6
1273,2022年度3年C組数学[中学],Benesse模試2回,0.74
1277,2022年度3年C組数学[中学],Benesse模試2回,0.63
1278,2022年度3年C組数学[中学],Benesse模試2回,0.62
1279,2022年度3年C組数学[中学],Benesse模試2回,0.6
1283,2022年度3年C組数学[中学],Benesse模試2回,0.66
1285,2022年度3年C組数学[中学],Benesse模試2回,0.81
1287,2022年度3年C組数学[中学],Benesse模試2回,0.64
1289,2022年度3年C組数学[中学],Benesse模試2回,0.72
1290,2022年度3年C組数学[中学],Benesse模試2回,0.63
1291,2022年度3年C組数学[中学],Benesse模試2回,0.59
1298,2022年度3年C組数学[中学],Benesse模試2回,0.7
1299,2022年度3年C組数学[中学],Benesse模試2回,0.8
1300,2022年度3年C組数学[中学],Benesse模試2回,0.89
1301,2022年度3年C組数学[中学],Benesse模試2回,0.7
1304,2022年度3年C組数学[中学],Benesse模試2回,0.83
1306,2022年度3年C組数学[中学],Benesse模試2回,0.88
1312,2022年度3年C組数学[中学],Benesse模試2回,0.52
1313,2022年度3年C組数学[中学],Benesse模試2回,0.81
1315,2022年度3年C組数学[中学],Benesse模試2回,0.8
1318,2022年度3年C組数学[中学],Benesse模試2回,0.67
1321,2022年度3年C組数学[中学],Benesse模試2回,0.76
1332,2022年度3年C組数学[中学],Benesse模試2回,0.53
1333,2022年度3年C組数学[中学],Benesse模試2回,0.57
1334,2022年度3年C組数学[中学],Benesse模試2回,0.69
1339,2022年度3年C組数学[中学],Benesse模試2回,0.76
1346,2022年度3年C組数学[中学],Benesse模試2回,0.72
1347,2022年度3年C組数学[中学],Benesse模試2回,0.7
1348,2022年度3年C組数学[中学],Benesse模試2回,0.87
1350,2022年度3年C組数学[中学],Benesse模試2回,0.67
1360,2022年度3年C組数学[中学],Benesse模試2回,0.74
1373,2022年度3年C組数学[中学],Benesse模試2回,0.68
1379,2022年度3年C組数学[中学],Benesse模試2回,0.74
1380,2022年度3年C組数学[中学],Benesse模試2回,0.99
