student_id,scaled,course_name,name,exam_round,year,grade,raw_score,subject,student_no,time_label
2214,,,,2,2023,中2,53.0,数学,2530830.0,2023年度 中2 第2回
2247,,,,2,2023,中2,58.0,数学,2530848.0,2023年度 中2 第2回
2248,,,,2,2023,中2,72.0,数学,2530856.0,2023年度 中2 第2回
2215,,,,2,2023,中2,69.0,数学,2530880.0,2023年度 中2 第2回
2254,,,,2,2023,中2,64.0,数学,2530996.0,2023年度 中2 第2回
2256,,,,2,2023,中2,49.0,数学,2531054.0,2023年度 中2 第2回
2220,,,,2,2023,中2,59.0,数学,2531062.0,2023年度 中2 第2回
2221,,,,2,2023,中2,71.0,数学,2531070.0,2023年度 中2 第2回
2258,,,,2,2023,中2,56.0,数学,2531127.0,2023年度 中2 第2回
2183,,,,2,2023,中2,61.0,数学,2530031.0,2023年度 中2 第2回
2225,,,,2,2023,中2,45.0,数学,2530082.0,2023年度 中2 第2回
2227,,,,2,2023,中2,36.0,数学,2530104.0,2023年度 中2 第2回
2185,,,,2,2023,中2,78.0,数学,2530120.0,2023年度 中2 第2回
2231,,,,2,2023,中2,51.0,数学,2530171.0,2023年度 中2 第2回
2232,,,,2,2023,中2,64.0,数学,2530201.0,2023年度 中2 第2回
2187,,,,2,2023,中2,70.0,数学,2530210.0,2023年度 中2 第2回
2192,,,,2,2023,中2,72.0,数学,2530295.0,2023年度 中2 第2回
2193,,,,2,2023,中2,45.0,数学,2530309.0,2023年度 中2 第2回
2196,,,,2,2023,中2,60.0,数学,2530368.0,2023年度 中2 第2回
2197,,,,2,2023,中2,64.0,数学,2530406.0,2023年度 中2 第2回
2234,,,,2,2023,中2,66.0,数学,2530414.0,2023年度 中2 第2回
2236,,,,2,2023,中2,60.0,数学,2530481.0,2023年度 中2 第2回
2202,,,,2,2023,中2,65.0,数学,2530511.0,2023年度 中2 第2回
2209,,,,2,2023,中2,61.0,数学,2530627.0,2023年度 中2 第2回
2242,,,,2,2023,中2,59.0,数学,2530694.0,2023年度 中2 第2回
2211,,,,2,2023,中2,50.0,数学,2530716.0,2023年度 中2 第2回
2244,,,,2,2023,中2,76.0,数学,2530740.0,2023年度 中2 第2回
2213,,,,2,2023,中2,55.0,数学,2530775.0,2023年度 中2 第2回
2249,,,,2,2023,中2,82.0,数学,2530864.0,2023年度 中2 第2回
2253,,,,2,2023,中2,69.0,数学,2530945.0,2023年度 中2 第2回
2219,,,,2,2023,中2,49.0,数学,2531038.0,2023年度 中2 第2回
2255,,,,2,2023,中2,65.0,数学,2531046.0,2023年度 中2 第2回
2257,,,,2,2023,中2,48.0,数学,2531089.0,2023年度 中2 第2回
2259,,,,2,2023,中2,91.0,数学,2531135.0,2023年度 中2 第2回
2260,,,,2,2023,中2,78.0,数学,2531143.0,2023年度 中2 第2回
2222,,,,2,2023,中2,62.0,数学,2531178.0,2023年度 中2 第2回
2225,,,,1,2024,中3,66.0,数学,2530082.0,2024年度 中3 第1回
2230,,,,1,2024,中3,95.0,数学,2530163.0,2024年度 中3 第1回
2231,,,,1,2024,中3,81.0,数学,2530171.0,2024年度 中3 第1回
2187,,,,1,2024,中3,77.0,数学,2530210.0,2024年度 中3 第1回
2189,,,,1,2024,中3,77.0,数学,2530236.0,2024年度 中3 第1回
2190,,,,1,2024,中3,79.0,数学,2530252.0,2024年度 中3 第1回
2191,,,,1,2024,中3,78.0,数学,2530279.0,2024年度 中3 第1回
2233,,,,1,2024,中3,96.0,数学,2530350.0,2024年度 中3 第1回
2196,,,,1,2024,中3,75.0,数学,2530368.0,2024年度 中3 第1回
2198,,,,1,2024,中3,73.0,数学,2530430.0,2024年度 中3 第1回
2235,,,,1,2024,中3,70.0,数学,2530449.0,2024年度 中3 第1回
2201,,,,1,2024,中3,92.0,数学,2530490.0,2024年度 中3 第1回
2202,,,,1,2024,中3,67.0,数学,2530511.0,2024年度 中3 第1回
2238,,,,1,2024,中3,84.0,数学,2530546.0,2024年度 中3 第1回
2205,,,,1,2024,中3,80.0,数学,2530562.0,2024年度 中3 第1回
2243,,,,1,2024,中3,63.0,数学,2530724.0,2024年度 中3 第1回
2214,,,,1,2024,中3,85.0,数学,2530830.0,2024年度 中3 第1回
2215,,,,1,2024,中3,76.0,数学,2530880.0,2024年度 中3 第1回
2253,,,,1,2024,中3,83.0,数学,2530945.0,2024年度 中3 第1回
2217,,,,1,2024,中3,77.0,数学,2530988.0,2024年度 中3 第1回
2218,,,,1,2024,中3,85.0,数学,2531011.0,2024年度 中3 第1回
2258,,,,1,2024,中3,74.0,数学,2531127.0,2024年度 中3 第1回
2260,,,,1,2024,中3,78.0,数学,2531143.0,2024年度 中3 第1回
2223,,,,1,2024,中3,77.0,数学,2530015.0,2024年度 中3 第1回
2183,,,,1,2024,中3,95.0,数学,2530031.0,2024年度 中3 第1回
2224,,,,1,2024,中3,95.0,数学,2530040.0,2024年度 中3 第1回
2184,,,,1,2024,中3,81.0,数学,2530058.0,2024年度 中3 第1回
2226,,,,1,2024,中3,84.0,数学,2530090.0,2024年度 中3 第1回
2227,,,,1,2024,中3,73.0,数学,2530104.0,2024年度 中3 第1回
2229,,,,1,2024,中3,91.0,数学,2530147.0,2024年度 中3 第1回
2186,,,,1,2024,中3,80.0,数学,2530180.0,2024年度 中3 第1回
2188,,,,1,2024,中3,87.0,数学,2530244.0,2024年度 中3 第1回
2193,,,,1,2024,中3,65.0,数学,2530309.0,2024年度 中3 第1回
2199,,,,1,2024,中3,60.0,数学,2530465.0,2024年度 中3 第1回
2236,,,,1,2024,中3,78.0,数学,2530481.0,2024年度 中3 第1回
2237,,,,1,2024,中3,74.0,数学,2530538.0,2024年度 中3 第1回
2206,,,,1,2024,中3,83.0,数学,2530589.0,2024年度 中3 第1回
2208,,,,1,2024,中3,91.0,数学,2530600.0,2024年度 中3 第1回
2241,,,,1,2024,中3,55.0,数学,2530643.0,2024年度 中3 第1回
2242,,,,1,2024,中3,61.0,数学,2530694.0,2024年度 中3 第1回
2210,,,,1,2024,中3,76.0,数学,2530759.0,2024年度 中3 第1回
2244,,,,1,2024,中3,86.0,数学,2530740.0,2024年度 中3 第1回
2213,,,,1,2024,中3,81.0,数学,2530775.0,2024年度 中3 第1回
2245,,,,1,2024,中3,55.0,数学,2530783.0,2024年度 中3 第1回
2246,,,,1,2024,中3,73.0,数学,2530805.0,2024年度 中3 第1回
2247,,,,1,2024,中3,83.0,数学,2530848.0,2024年度 中3 第1回
2252,,,,1,2024,中3,77.0,数学,2530910.0,2024年度 中3 第1回
2219,,,,1,2024,中3,66.0,数学,2531038.0,2024年度 中3 第1回
2256,,,,1,2024,中3,86.0,数学,2531054.0,2024年度 中3 第1回
2220,,,,1,2024,中3,54.0,数学,2531062.0,2024年度 中3 第1回
2259,,,,1,2024,中3,100.0,数学,2531135.0,2024年度 中3 第1回
2261,,,,1,2024,中3,68.0,数学,2531194.0,2024年度 中3 第1回
2185,,,,1,2024,中3,90.0,数学,2530120.0,2024年度 中3 第1回
2228,,,,1,2024,中3,85.0,数学,2530139.0,2024年度 中3 第1回
2232,,,,1,2024,中3,87.0,数学,2530201.0,2024年度 中3 第1回
2192,,,,1,2024,中3,64.0,数学,2530295.0,2024年度 中3 第1回
2194,,,,1,2024,中3,71.0,数学,2530325.0,2024年度 中3 第1回
2195,,,,1,2024,中3,79.0,数学,2530341.0,2024年度 中3 第1回
2197,,,,1,2024,中3,72.0,数学,2530406.0,2024年度 中3 第1回
2234,,,,1,2024,中3,84.0,数学,2530414.0,2024年度 中3 第1回
2200,,,,1,2024,中3,88.0,数学,2530473.0,2024年度 中3 第1回
2203,,,,1,2024,中3,71.0,数学,2530520.0,2024年度 中3 第1回
2204,,,,1,2024,中3,100.0,数学,2530554.0,2024年度 中3 第1回
2207,,,,1,2024,中3,60.0,数学,2530597.0,2024年度 中3 第1回
2239,,,,1,2024,中3,87.0,数学,2530619.0,2024年度 中3 第1回
2209,,,,1,2024,中3,88.0,数学,2530627.0,2024年度 中3 第1回
2240,,,,1,2024,中3,52.0,数学,2530635.0,2024年度 中3 第1回
2211,,,,1,2024,中3,77.0,数学,2530716.0,2024年度 中3 第1回
2212,,,,1,2024,中3,81.0,数学,2530767.0,2024年度 中3 第1回
2248,,,,1,2024,中3,82.0,数学,2530856.0,2024年度 中3 第1回
2249,,,,1,2024,中3,100.0,数学,2530864.0,2024年度 中3 第1回
2251,,,,1,2024,中3,86.0,数学,2530902.0,2024年度 中3 第1回
2216,,,,1,2024,中3,67.0,数学,2530929.0,2024年度 中3 第1回
2254,,,,1,2024,中3,92.0,数学,2530996.0,2024年度 中3 第1回
2255,,,,1,2024,中3,83.0,数学,2531046.0,2024年度 中3 第1回
2221,,,,1,2024,中3,95.0,数学,2531070.0,2024年度 中3 第1回
2257,,,,1,2024,中3,90.0,数学,2531089.0,2024年度 中3 第1回
2222,,,,1,2024,中3,84.0,数学,2531178.0,2024年度 中3 第1回
2225,,,,2,2024,中3,68.0,数学,2530082.0,2024年度 中3 第2回
2230,,,,2,2024,中3,95.0,数学,2530163.0,2024年度 中3 第2回
2231,,,,2,2024,中3,71.0,数学,2530171.0,2024年度 中3 第2回
2187,,,,2,2024,中3,73.0,数学,2530210.0,2024年度 中3 第2回
2189,,,,2,2024,中3,73.0,数学,2530236.0,2024年度 中3 第2回
2190,,,,2,2024,中3,57.0,数学,2530252.0,2024年度 中3 第2回
2191,,,,2,2024,中3,70.0,数学,2530279.0,2024年度 中3 第2回
2233,,,,2,2024,中3,73.0,数学,2530350.0,2024年度 中3 第2回
2196,,,,2,2024,中3,54.0,数学,2530368.0,2024年度 中3 第2回
2198,,,,2,2024,中3,83.0,数学,2530430.0,2024年度 中3 第2回
2235,,,,2,2024,中3,67.0,数学,2530449.0,2024年度 中3 第2回
2201,,,,2,2024,中3,72.0,数学,2530490.0,2024年度 中3 第2回
2202,,,,2,2024,中3,81.0,数学,2530511.0,2024年度 中3 第2回
2238,,,,2,2024,中3,57.0,数学,2530546.0,2024年度 中3 第2回
2205,,,,2,2024,中3,74.0,数学,2530562.0,2024年度 中3 第2回
2243,,,,2,2024,中3,84.0,数学,2530724.0,2024年度 中3 第2回
2214,,,,2,2024,中3,63.0,数学,2530830.0,2024年度 中3 第2回
2215,,,,2,2024,中3,81.0,数学,2530880.0,2024年度 中3 第2回
2253,,,,2,2024,中3,68.0,数学,2530945.0,2024年度 中3 第2回
2217,,,,2,2024,中3,64.0,数学,2530988.0,2024年度 中3 第2回
2218,,,,2,2024,中3,66.0,数学,2531011.0,2024年度 中3 第2回
2258,,,,2,2024,中3,79.0,数学,2531127.0,2024年度 中3 第2回
2260,,,,2,2024,中3,69.0,数学,2531143.0,2024年度 中3 第2回
2223,,,,2,2024,中3,62.0,数学,2530015.0,2024年度 中3 第2回
2183,,,,2,2024,中3,89.0,数学,2530031.0,2024年度 中3 第2回
2224,,,,2,2024,中3,71.0,数学,2530040.0,2024年度 中3 第2回
2184,,,,2,2024,中3,63.0,数学,2530058.0,2024年度 中3 第2回
2226,,,,2,2024,中3,54.0,数学,2530090.0,2024年度 中3 第2回
2227,,,,2,2024,中3,69.0,数学,2530104.0,2024年度 中3 第2回
2229,,,,2,2024,中3,72.0,数学,2530147.0,2024年度 中3 第2回
2186,,,,2,2024,中3,71.0,数学,2530180.0,2024年度 中3 第2回
2188,,,,2,2024,中3,61.0,数学,2530244.0,2024年度 中3 第2回
2193,,,,2,2024,中3,59.0,数学,2530309.0,2024年度 中3 第2回
2199,,,,2,2024,中3,57.0,数学,2530465.0,2024年度 中3 第2回
2236,,,,2,2024,中3,56.0,数学,2530481.0,2024年度 中3 第2回
2237,,,,2,2024,中3,69.0,数学,2530538.0,2024年度 中3 第2回
2206,,,,2,2024,中3,64.0,数学,2530589.0,2024年度 中3 第2回
2208,,,,2,2024,中3,77.0,数学,2530600.0,2024年度 中3 第2回
2241,,,,2,2024,中3,54.0,数学,2530643.0,2024年度 中3 第2回
2242,,,,2,2024,中3,66.0,数学,2530694.0,2024年度 中3 第2回
2210,,,,2,2024,中3,60.0,数学,2530759.0,2024年度 中3 第2回
2244,,,,2,2024,中3,83.0,数学,2530740.0,2024年度 中3 第2回
2213,,,,2,2024,中3,76.0,数学,2530775.0,2024年度 中3 第2回
2245,,,,2,2024,中3,64.0,数学,2530783.0,2024年度 中3 第2回
2246,,,,2,2024,中3,57.0,数学,2530805.0,2024年度 中3 第2回
2247,,,,2,2024,中3,82.0,数学,2530848.0,2024年度 中3 第2回
2252,,,,2,2024,中3,66.0,数学,2530910.0,2024年度 中3 第2回
2219,,,,2,2024,中3,50.0,数学,2531038.0,2024年度 中3 第2回
2256,,,,2,2024,中3,71.0,数学,2531054.0,2024年度 中3 第2回
2220,,,,2,2024,中3,37.0,数学,2531062.0,2024年度 中3 第2回
2259,,,,2,2024,中3,82.0,数学,2531135.0,2024年度 中3 第2回
2261,,,,2,2024,中3,69.0,数学,2531194.0,2024年度 中3 第2回
2185,,,,2,2024,中3,95.0,数学,2530120.0,2024年度 中3 第2回
2228,,,,2,2024,中3,77.0,数学,2530139.0,2024年度 中3 第2回
2232,,,,2,2024,中3,85.0,数学,2530201.0,2024年度 中3 第2回
2192,,,,2,2024,中3,56.0,数学,2530295.0,2024年度 中3 第2回
2194,,,,2,2024,中3,61.0,数学,2530325.0,2024年度 中3 第2回
2195,,,,2,2024,中3,67.0,数学,2530341.0,2024年度 中3 第2回
2197,,,,2,2024,中3,80.0,数学,2530406.0,2024年度 中3 第2回
2234,,,,2,2024,中3,61.0,数学,2530414.0,2024年度 中3 第2回
2200,,,,2,2024,中3,72.0,数学,2530473.0,2024年度 中3 第2回
2203,,,,2,2024,中3,54.0,数学,2530520.0,2024年度 中3 第2回
2204,,,,2,2024,中3,74.0,数学,2530554.0,2024年度 中3 第2回
2207,,,,2,2024,中3,49.0,数学,2530597.0,2024年度 中3 第2回
2239,,,,2,2024,中3,79.0,数学,2530619.0,2024年度 中3 第2回
2209,,,,2,2024,中3,82.0,数学,2530627.0,2024年度 中3 第2回
2240,,,,2,2024,中3,58.0,数学,2530635.0,2024年度 中3 第2回
2211,,,,2,2024,中3,78.0,数学,2530716.0,2024年度 中3 第2回
2212,,,,2,2024,中3,70.0,数学,2530767.0,2024年度 中3 第2回
2248,,,,2,2024,中3,69.0,数学,2530856.0,2024年度 中3 第2回
2249,,,,2,2024,中3,94.0,数学,2530864.0,2024年度 中3 第2回
2251,,,,2,2024,中3,78.0,数学,2530902.0,2024年度 中3 第2回
2216,,,,2,2024,中3,67.0,数学,2530929.0,2024年度 中3 第2回
2254,,,,2,2024,中3,86.0,数学,2530996.0,2024年度 中3 第2回
2255,,,,2,2024,中3,49.0,数学,2531046.0,2024年度 中3 第2回
2221,,,,2,2024,中3,74.0,数学,2531070.0,2024年度 中3 第2回
2257,,,,2,2024,中3,53.0,数学,2531089.0,2024年度 中3 第2回
2222,,,,2,2024,中3,76.0,数学,2531178.0,2024年度 中3 第2回
